"id","bookId","day","flowType","type","payType","money","name","description"
"c9a62e81-2394-44cb-b92a-e23b7df206f0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-28","支出","其他","微信","15.3","亲属卡","A 潇潇-中信银行(6976)-/"
"fb96c450-8f00-43c5-8934-9e776c1809be","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-28","收入","投资理财","京东金融","0.1","京东小金库收益","京东小金库-小金库零用钱-"
"be5fc93a-ec00-4eb0-a46f-f70d0665f99b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","收入","转账红包","支付宝","0.26","杭州阿里妈妈软件服务有限公司","淘宝报销机活动提现-"
"14b3d055-8609-45c3-b843-8d81c5b54135","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","支出","日用百货","支付宝","1.78","韩武**1","居家庆平口垃圾袋家用手提加厚大号背心塑料袋黑色一次性厨房家庭-"
"12e9e0c5-7e4b-4e63-8e12-bb25f5d4e3e4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","收入","转账红包","支付宝","0.05","淘宝（中国）软件有限公司","淘宝签到提现-"
"5b765d63-6e92-465f-96f3-05e9eb5c78c7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","支出","数码电器","京东金融","128.12","美的（Midea）吸尘器SC861A家用手持立式吸尘器二合一强劲吸力","京东平台商户-京东白条-"
"2201b182-79bd-44bc-b860-155c725b748c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","支出","餐饮美食","信用卡","28.92","晚餐","美团外卖-炉盖鸡*2"
"2ea52e2e-51dc-44f5-9503-453870b4684d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","支出","日用百货","支付宝","0.13","潮州**司","锅盖架免打孔不锈钢案菜板砧板架厨房置物架壁挂式神器创意收纳架-"
"74c268b8-5e36-4092-9554-9dfb3850cfbe","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-27","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"2b6809fa-3bb5-49ee-a3f7-18becf18ca57","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-26","支出","微信交易","微信","25.9","美团订单-24022611100400000022651956434952","美团平台商户-中信银行(6976)-/"
"b5694ef5-6665-41cf-aa92-e7f429e8a174","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-26","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"27a5ae1e-50de-423d-8c83-8ea05bd2d660","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","支出","日用百货","支付宝","1.65","义乌**司","厨房洗碗海绵擦洗刷神器魔力纳米清洁擦洗碗百洁布双面清洁海绵刷-"
"5c5c30a0-20ad-4602-ba83-3d60e639c7f1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","支出","文化休闲","支付宝","0.81","海**","XBOX手柄摇杆帽 PS5键帽 PS4摇杆套Switch PRO猫爪游戏硅胶保护帽-"
"28de750a-119b-40f5-bddf-022533c9d7ae","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","支出","数码电器","支付宝","0.98","摩斐**店","新款电脑鼠标垫女加厚游戏电竞护腕键盘桌面垫子定制订做小号男生-"
"dd06affe-8523-4706-9997-d81c36e2dd47","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","支出","充值缴费","支付宝","1.78","浙江天猫技术有限公司","淘宝省钱卡-"
"fd1130ed-473c-4528-92b5-907db569ed99","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","收入","转账红包","支付宝","0.13","淘宝（中国）软件有限公司","淘宝签到提现-"
"4eed67d2-b4cd-4139-ac42-27a234d1ffcf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","收入","其他","京东金融","4","退款-微软Xbox无线控制器 彩色款 波动蓝 | Xbox Series X/S游戏手柄 蓝牙无线连接 适配Xbox/PC/平板/手机","京东平台商户-京东白条-"
"d7768556-f574-47ca-94dc-0944ba517bb2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-25","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"0529ffe6-5de5-4b75-b349-53b5ab5479f9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","支出","日用百货","支付宝","2.21","振**","百洁布海绵擦洗碗布洗碗刷锅高密度海绵抹布加大号厨房清洁魔力擦-"
"b7c47f93-8456-4020-a062-55f2444fd028","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","收入","转账红包","支付宝","0.22","淘宝（中国）软件有限公司","淘宝签到提现-"
"db9e4d2e-bd03-4c41-afd9-4e7d30cea716","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","支出","数码电器","京东金融","228.5","海尔（Haier）净水器滤芯HRO4H88-2U1/6H88-2U1第一级 PCB复合滤芯","京东平台商户-京东白条-"
"db21695c-8a7b-4810-9a55-9a7c8f1a95f7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","支出","微信交易","微信","12.8","美团订单-24022411100400000022424259276952","美团平台商户-中信银行(6976)-/"
"8deb612c-857c-4a18-ac47-bc1df749df6a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","支出","微信交易","微信","12.8","美团订单-24022411100400000022424139061952","美团平台商户-中信银行(6976)-/"
"859a1d9e-a428-4160-8990-d44d0df6e084","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","支出","微信交易","微信","2.8","美团订单-24022411100400001302421821346952","美团平台商户-零钱-/"
"081c6c31-e34d-44b2-917c-c7131310bfb4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-24","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"2c38fe4e-fe74-41d8-a6bb-49b7c979a6e9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-23","支出","餐饮美食","支付宝","23.5","牛肉板面","收钱码收款-"
"7207db5c-4ac1-4c47-80e3-a5965595b27e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-23","支出","微信交易","微信","380.93","海底捞(济南十二店)","海底捞火锅-中信银行(6976)-已优惠¥7.07"
"392d26ff-8341-45d1-83c3-71fce05c1f9c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-23","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"46f82daa-7fba-4e8d-a003-07665f143b7a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-22","支出","其他","微信","2","亲属卡","A 潇潇-零钱-/"
"6f84d6f4-cb12-47e4-9f97-3358d38261f6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-22","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"f0c8c96c-ac4f-45e1-a562-755721e5b8ed","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-21","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"d6bdc666-70fe-4240-8596-1becc64ee376","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-20","支出","亲友代付","支付宝","15.75","爱金木(倪潇)","亲情卡-"
"661ca3c6-0f1c-4e67-800a-6196a51e5a56","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-20","支出","充值缴费","京东金融","99.5","手机充值-话费","京东平台商户-京东白条-"
"e4a7e8f3-5ded-4191-9273-48a2acc4f069","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-20","支出","其他","微信","22.32","亲属卡","A 潇潇-招商银行(3528)-/"
"5300ce93-fe72-4cf2-a063-3242a5249f8a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-20","收入","其他","京东金融","32.3","退款-茅台集团 全家福 吉祥福 酱香型白酒 53度 500ml*6瓶 整箱装 龙年年货 等多件","京东平台商户-京东白条-"
"23fe541c-185b-4dfa-b108-89a2b2f4d332","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-20","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"f106d9b2-15f2-4607-954d-1e4ecc7eaece","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-19","支出","日用百货","支付宝","0.12","u服**店","屋顶补漏防水胶带裂缝丁基卷材自粘屋顶防水材料用品防水强力房顶堵漏贴平房柏油沥青楼房彩钢瓦卷材免火烤-"
"432c4d6e-5cf3-4c86-bcf8-2717627389fd","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-19","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"6cb5e6ad-7f83-4b9c-bb9f-f23f2bc00529","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-18","支出","其他","支付宝","37.8","Steam","Steam Purchase-"
"ba51f9af-b2eb-47fe-86f6-a1ec4ed2a532","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-18","收入","转账红包","支付宝","0.23","淘宝（中国）软件有限公司","淘宝签到提现-"
"6c84d474-05e3-499b-8668-b4b0b5f57827","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-18","支出","日用百货","支付宝","2.24","浙江**司","【新春价】天花吊顶铝扣板拆卸吸盘强力手机电脑拆机吸屏器工具玻璃五金结构-"
"fcbb84a6-ae7f-4aa1-b962-c926834af343","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-18","支出","其他","微信","25.88","亲属卡","A 潇潇-零钱通-/"
"1b72b75a-3922-4514-ae4f-6dc8502de190","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-18","支出","其他","微信","20.14","亲属卡","A 潇潇-零钱-/"
"fc754c72-e731-4717-a368-d8fe04473bb0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-18","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"22df9324-fd59-400d-8cbc-6b07a5ef2c99","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-17","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"46b8c5f1-7bbc-46eb-8771-abe05987f042","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-16","支出","日用百货","支付宝","69","润家超市","条码支付-总部-806386080003202402160176345-"
"4d0813ba-71b8-41ab-b3ad-fa2b274fe665","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-16","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"a3d50593-3961-4379-b0e6-8e81cfe647af","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-15","支出","亲友代付","支付宝","69","爱金木(倪潇)","亲情卡-"
"553a3590-fbc0-484e-a62b-2454aaaea184","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-15","支出","数码电器","支付宝","150","志诚销售部","郯城县红花乡供销加油站-2024021513220354414593-"
"1aa73c42-3ba4-405b-8ca1-4c3ee40bd42d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-15","支出","日用百货","支付宝","29.6","郯城县红花乡高永生供销超市","扫一扫收款-"
"930b5ea9-5676-44d6-bfc9-153a7f94e8e0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-15","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"83f1845b-bc87-484d-ac96-def7eaecc268","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-14","收入","转账红包","支付宝","0.18","淘宝（中国）软件有限公司","淘宝签到提现-"
"092143e0-27bb-453f-82a3-b56dd3155979","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-14","支出","文化休闲","支付宝","20","七彩斑马游乐园","郯城县七彩斑马游乐园（个体工商户）扫码收款-"
"7608182b-3200-4813-bae3-7689cfd4c144","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-14","支出","文化休闲","支付宝","5","豆豆文体","收钱码收款-"
"c131a69a-c298-4e83-91be-98dde2cea587","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-14","支出","爱车养车","支付宝","346","车辆保养Hide on bush","郯城别克-收钱码收款-"
"cde7ce8e-3001-4848-b475-8602139bfa62","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-14","收入","投资理财","京东金融","0.01","京东小金库收益","京东小金库-小金库零用钱-"
"18ae32d0-a358-4348-9b90-f2a3528f4056","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-13","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"dc0374e6-4fd2-4e4b-ae51-77e73ef668d6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","16.97","姐","亲情卡-"
"ef069422-c9e9-494e-9320-948df9f541e3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","8.55","姐","亲情卡-"
"dc87c0ad-ece6-460d-a439-daefd5e6945d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","38.62","姐","亲情卡-"
"6b9944c6-9afd-41f6-bbff-f34d5dd53eb6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","3.18","姐","亲情卡-"
"856edf4f-2a0a-40ff-ae16-5ef99ba6f5d1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","80.32","姐","亲情卡-"
"58b7de79-514e-49bf-9538-e5fa7b53bc70","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","12.97","姐","亲情卡-"
"b0f8d7be-5f91-4047-8f43-7c74006f9108","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","2.55","姐","亲情卡-"
"fde8bc56-d120-486e-b7c6-aa9393c8931a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","亲友代付","支付宝","8.44","姐","亲情卡-"
"36dd1d92-243a-453a-b6bc-238aefe1deed","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","日用百货","支付宝","0.85","义乌**司","活性炭包除甲醛碳包清除剂去味除味家用装修吸甲醛新车新房竹炭包-"
"f9ef642c-dcac-4ce4-98a9-ba118ef978e9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","支出","数码电器","支付宝","1.84","sa**n","适用typeC数据线6A超级快充华为mate40pro小米vivoOPPO手机闪充线-"
"6e22fa8b-2a9b-413c-b7fa-a25d3fcd6f84","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","收入","转账红包","支付宝","0.2","淘宝（中国）软件有限公司","淘宝签到提现-"
"65af9dba-0df2-4f1e-b471-1b2acd7bad24","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-12","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"6ab4b434-a587-45ca-a1dd-743cd2d1a6ba","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-11","收入","转账红包","支付宝","0.2","淘宝（中国）软件有限公司","淘宝签到提现-"
"0df41f64-86ed-4a8b-bbf1-8a5883b323e1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-11","支出","转账红包","微信","30","转账备注:微信转账","A 潇潇-零钱-/"
"4a1871b5-623a-4ae8-b083-6772e8cf7b3b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-11","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"d55ae36a-fd50-4a73-b481-5feb15147105","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-10","支出","其他","支付宝","3.8","广州市动景计算机科技有限公司","连续包月(网盘SVIP会员)-"
"499dc620-ea63-4295-9251-ed3b7feeaa20","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-10","支出","转账红包","微信","188.88","/","发给A 潇潇-零钱-/"
"c416e472-b743-4181-b840-13e1d0e0080b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-10","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"27018d8e-9f21-4b67-bd05-a9e2022d2ad1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-10","收入","投资理财","支付宝","2","支付宝五福的红包","收到支付宝五福的红包-"
"271d6811-0712-4adc-8247-76742d001def","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-10","收入","转账红包","微信","26.97","/","A 姐-/-/"
"3752220d-870b-4ef9-821a-b09aa9444453","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-09","收入","微信交易","微信","200","收款方备注:二维码收款","楊-零钱-/"
"dc90f94e-a493-42e7-a7e8-b26fdc22615b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-09","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"acfa5a3d-b8e6-4cfe-bc40-b9fba3ed6bff","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-09","收入","转账红包","微信","1.32","/","A小马～无忧-/-/"
"30370349-8068-49ee-9050-0586a78c858f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-09","收入","转账红包","微信","2.06","/","🐴马上有钱💰（马保健）-/-/"
"c3c8546d-339b-466a-b6ba-6b7c3b565e7c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-09","收入","转账红包","微信","8.42","/","马光硕-/-/"
"e3746863-95f6-4f5e-b03e-a6ea3bd76fb3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-09","收入","转账红包","微信","3.3","/","乾元周易～易龙18254998891-/-/"
"25ef0d87-d287-470b-abf7-17c52ff10660","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-08","支出","其他","微信","39.9","亲属卡","A 潇潇-招商银行(3528)-/"
"a8912023-bbf8-4130-b798-4e4b9aac78eb","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-08","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"4098f79f-ce79-4a50-af67-a1a1d6b9ec13","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-07","支出","爱车养车","微信","193","汽车加油","收款方备注:二维码收款-中信银行(3737)-/"
"6f85c680-c5a5-4035-804e-a8fe6c85ea99","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-07","支出","其他","支付宝","85","田","收钱码收款-"
"cb8256dc-5130-42c4-af0e-b9f6720bd856","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-07","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"1921e34a-fbdd-4181-b104-e05365c59b4b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","支出","服饰装扮","支付宝","149","郯城县瑞瑞童装店","郯城县瑞瑞童装店-"
"da688068-3e76-4c73-b525-50ca438f6534","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","支出","其他","微信","14","亲属卡","A 潇潇-零钱通-/"
"33700496-2ea5-41fa-91af-790104990bfd","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","支出","其他","微信","16","亲属卡","A 潇潇-零钱通-/"
"33d1b2c6-cbf3-4245-bd11-6aae93e1815a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","支出","微信交易","微信","15","蒙阴服务区西区炒鸡","山东高速-招商银行(3528)-/"
"9bc6df7c-efec-4688-aefe-7d6a221378c1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","支出","转账红包","微信","500","转账备注:微信转账","A 姐-零钱通-/"
"74736983-f3c0-4c6d-90b9-08b0b34d81d4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","支出","微信交易","微信","70","收款方备注:二维码收款","煤气-零钱通-/"
"d0b70972-046d-4243-8d60-8e65b069241b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-06","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"354fedb2-a8be-4dae-b388-7afad5de57d5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-05","收入","转账红包","支付宝","0.1","淘宝（中国）软件有限公司","淘宝签到提现-"
"3a1a7110-c481-4830-a03d-678dd895c917","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-05","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"46f08a8c-3b40-4478-b133-2d96ed4d55e0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","亲友代付","支付宝","99.62","爱金木(倪潇)","亲情卡-"
"33996dc2-7733-4ad8-b474-e7260064e86d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","爱车养车","支付宝","6","北京停简单信息技术有限公司","停车费用（支付）-鲁QV726S-"
"042982e6-18a1-4cda-9370-d4a2c99bd134","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","餐饮美食","支付宝","50","佰烧海鲜烤肉自助","高新开发区铭盛佰烧海鲜烧烤店-2024020411334882554449591984-"
"dfb7453f-9fa3-4967-930e-2e6820df4d20","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","其他","微信","20","亲属卡","A 潇潇-零钱通-/"
"b5588d4e-2a31-4765-8493-9456eceea79b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","微信交易","微信","30.6","美团订单-24020411100400000020180304318952","美团平台商户-零钱通-/"
"6cd35895-9b27-4e02-ad20-e84420275706","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","微信交易","微信","162","美团订单-24020411100400001300127754603952","美团平台商户-零钱通-/"
"b2b98fb9-b153-471a-a0f3-6c12de705d32","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","数码电器","京东金融","28.99","BUBM Xbox手柄电池无线蓝牙手柄电池充电电池套装边充边玩 配2.7米充电线","京东平台商户-京东白条-"
"c114150e-17ca-474e-9bee-9761c2250605","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","支出","数码电器","京东金融","348","微软Xbox无线控制器 彩色款 波动蓝 | Xbox Series X/S游戏手柄 蓝牙无线连接 适配Xbox/PC/平板/手机","京东平台商户-京东白条-"
"d28c8e52-ae6c-40de-9d4b-fb768a74c3c2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-04","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"4aced771-139a-43d6-992f-3ea66c747cf5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-03","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"fad445e2-aca7-429a-82c1-c2b0623dc587","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-02","支出","其他","支付宝","18","Steam","Steam Purchase-"
"d6f25be0-c43a-45f9-a1c9-5e025eeb5451","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-02","支出","其他","支付宝","18","Steam","Steam Purchase-"
"57d28b11-fa6e-4105-9437-9c6bbec9cabf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-02","支出","其他","微信","27.8","亲属卡","A 潇潇-零钱通-/"
"a4fd1076-8fa9-4dde-b980-c05eea606b66","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-02","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"efaed540-d1d7-43c8-a777-a85acd65cc60","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-01","支出","其他","微信","2","亲属卡","A 潇潇-零钱通-/"
"ee954698-2d71-4d24-ada0-b47d01fa7abf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-01","支出","其他","微信","28","亲属卡","A 潇潇-零钱通-/"
"575ad5db-6c82-4b4f-afac-bfcdc09ed123","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-02-01","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"a96925b1-ad16-4335-9fc3-5563fedeb6e3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-31","支出","餐饮美食","微信","18","亲属卡","A 潇潇-零钱通-/"
"1df092d9-4bbf-4ee3-85ad-d87fecdc02af","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-31","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"28f662a9-7ff0-4844-ac26-f793d1c6c99a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-30","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"5331868c-9e91-428a-9b1f-b023d9c406d6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-29","支出","餐饮美食","微信","21.3","亲属卡","A 潇潇-零钱通-/"
"a70711bd-d449-4d0b-83f1-a1d01df59f37","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-29","支出","餐饮美食","微信","34.48","亲属卡","A 潇潇-零钱通-/"
"858e21e8-3291-4044-bc50-ad64464e8fce","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-29","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"3989eb95-1d3a-47e9-bcb3-919cde21801d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-28","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"9e2332ef-205e-407d-9b73-9138bb77b983","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-27","支出","爱车养车","支付宝","12","捷停车","停车费用-鲁-QV726S-P231165475-"
"372bb261-ff85-437c-a732-756526f8a99b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-27","支出","餐饮美食","支付宝","45.5","百留记麻辣大拌","支付码:373355 山东万达金街店(7328631696834691835)-"
"108f1a46-7609-4fad-b624-01e3c5b68166","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-27","支出","餐饮美食","微信","12","亲属卡","A 潇潇-零钱通-/"
"9dd31bd7-f22f-4ba8-bf85-65911685ec96","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-27","支出","其他","支付宝","99","历城区遇见照相馆","高新万达店-"
"63a88334-51e7-4f12-8a65-09733498b399","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-27","支出","餐饮美食","京东金融","3049.98","茅台集团 全家福 吉祥福 酱香型白酒 53度 500ml*6瓶 整箱装 龙年年货 等多件","京东平台商户-京东白条-"
"e5feace1-e3eb-481d-86d8-c6823c1cb47d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-27","收入","投资理财","京东金融","0.09","京东小金库收益","京东小金库-小金库零用钱-"
"07183fbf-79be-4e30-b0b2-46e41d2ed904","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-26","支出","餐饮美食","京东金融","215.98","良品铺子 猪事顺利零食大礼包30包坚果牛肉休闲零食年货送礼送女友6斤混发","京东平台商户-京东白条-"
"4677e0c0-6df0-41c3-8514-ca7f8577cbc3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-26","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"96d95791-a5e3-4bf1-a755-3fcdb50672dd","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-01-25","支出","文化休闲","支付宝","98","Valve","S2P1223644369 Steam Purchase-"
